laptops_href,productname,price,detail_product,photo_url,rating
https://www.daraz.pk/products/dell-latitude-5530-core-i5-3rd-generation-8gb-ram-500gb-hard-drive-156-led-display-numeric-keypad-windows-10-registered-free-laptop-bag-daraz-like-new-laptops-i407513989-s1956099518.html?search=1,"Dell Latitude 5530, Core i5 3rd generation, 8GB Ram, 500GB Hard Drive, 15.6"" Led Display,  Numeric Keypad (Windows 10 Registered) FREE LAPTOP BAG - Daraz Like New Laptops","Rs. 32,999","Model : Dell Latitude 5530Processer : Intel core i5Generation : 3rdProcessor Type :Core i5-3rd GenerationRam : 8GBStorage : 500GB Hard DriveGraphics card : INTEL HDCharger is also included with the laptopWARRANTY : 6 MonthsScreen size : 15.6 inches Led DisplayHigh volume speakersGraphics Card Details: Intel Intergrated GraphicsWIFI : YesBluetooth: Yesbattery 90 mins backup6 Months Warranty (T&C apply)Warranty Centre Location: KarachiDaraz Like New products are in Good Condition. They feel like new.Fully functional with all features working, with minimal scratches, minor usage but no damage.A preinstalled Operating SystemProduct will be in Daraz Like New Original PackagingWarranty is void in the event of improper use, negligence and forceful damage by the customer.Warranty means repair or replacement warranty.Any issues related to Operating systems and drivers must be claimed through warranty.Proof of Purchase must be required for warranty claim.Battery backup up to 1.5hours minimum backup committed.Warranty does not cover burned, broken deformed, water damage, sound distortion.No display / screen, Keyboard & buttons warranty.Warranty will be void if security sticker seals are removed.





Specifications of Dell Latitude 5530, Core i5 3rd generation, 8GB Ram, 500GB Hard Drive, 15.6"" Led Display,  Numeric Keypad (Windows 10 Registered) FREE LAPTOP BAG - Daraz Like New Laptops Brand  Dell SKU  407513989_PK-1956099518 Display Size  15.6"" Generation  3rd Operating System  Windows Memory Type  8 GB RAM Graphics Memory  2gb Storage Speed  512 GB ROM Express delivery  Karachi Warranty Policy EN  6 Months Software & Service + 45 Days Battery WarrantyWhat’s in the boxLAPTP AND WARRANTY CARD",https://static-01.daraz.pk/p/c6588a3d82b438813ace515c976db781.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/macbook-air-13-inch-2015-core-i5-turbo-boost-up-to-27ghz-ram-8gb-lpddr3-1600mhz-256gb-ssd-flash-storage-macos-installed-silver-i245703363-s2041416074.html?search=1,"MacBook Air (13-inch, 2015) - Core i5 (Turbo Boost up to 2.7GHz) - RAM 8GB LPDDR3 1600Mhz - 256GB SSD Flash Storage - MacOS Installed - Silver","Rs. 72,500","MacBook Air (13-inch, 2015)Core i5 1.6Ghz Turbo boost Upto 2.7Ghz 8GB LPDDR3 RAM 256GB SSD 13.3 Inches Display Intel Integrated Graphics  Bluetooth  Wi-Fi  3.0 2USB ports  1 Thunderbolt Port  Headphone jack  MacOS Pre-Installed
Before Placing Order, please Keep in Mind These Products Are Imported as Used Item from UK? 
ModelMacBook Air 2015ProcessorCore i5Processor SpeedCore i5 1.6GHz Turbo boost Upto 2.7GhzProcessor Cache3 MBRam8GBRam TypeLPDDR3Flash Storage256GBOptical DriveNoScreen Size13.3 inchScreen Resolution1440*900Graphics CardIntel Integrated GraphicsGraphics Card MemorySystem SharedBacklit KeyboardYesBluetoothYesLanNoWi-FiYesHDMIThunderbolt PortWebcamYesUSB 3.02 PortsSpecifications of MacBook Air (13-inch, 2015) - Core i5 (Turbo Boost up to 2.7GHz) - RAM 8GB LPDDR3 1600Mhz - 256GB SSD Flash Storage - MacOS Installed - Silver Brand  A&A Technologies SKU  245703363_PK-2041416074 CPU Cores  Dual Core CPU Manufacturer  Intel Core i5 Camera Front (Megapixels)  2-3MP Memory Type  LPDDR3 Graphics Memory  1536mb Storage Speed  PCI Express Battery Type  lithium?polymer Software Offerings  Mac OS Touch Pad  No Input Output ports  USB 3.0 System Memory  8GB Graphic Card  Integrated Battery Life  1-5 Hour Dimensions  32.5 x 22.7 x 1.7 cm Storage Capacity New  256GB Graphics memory  2GB Hard Disk (GB)  256GB CPU Speed (GHz)  1.6 Wireless Connectivity  WIFI + Bluetooth Operating System  Other condition  Refurbish Processor Type  Intel Core i5 Resolution  1440 x 900 Warranty Policy EN  Burn & Damage No WarrantyWhat’s in the boxLenovo Thinkpad X1 Yoga 2-in-1 Laptop - Core i7-6600U - 16GB RAM - 512GB NVME M.2 SSD - 14” IPS FHD 360 Degree Touchscreen Display - Original Pen - Renewed",https://static-01.daraz.pk/p/883d81977e2f854c579b2b1c43b194ff.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/macbook-pro-13-inch-mid-2012-4gb-500gb-with-charger-i365646141-s1818347122.html?search=1,"MacBook Pro (13-inch, Mid 2012) 4gb 500Gb with Charger","Rs. 46,000","13.3-inch (diagonal) LED-backlit glossy widescreen display with support for millions of colorsSupported resolutions: 1440 by 900 (native), 1280 by 800, 1152 by 720, and 1024 by 640 pixels at 16:10 aspect ratio and 1024 by 768 and 800 by 600 pixels at 4:3 aspect ratio500GB PCIe-based flash storage 1.6GHz dual-core Intel Core i5 (Turbo Boost up to 2.7GHz) with 3MB shared L3 cacheConfigurable to 2.2GHz dual-core Intel Core i7 (Turbo Boost up to 3.2GHz) with 4MB shared L3 cache.4GB  of 1600MHz LPDDR3 onboard memory (8GB maximum)Up to 12 hours wireless webUp to 12 hours iTunes movie playbackUp to 30 days standby timeBuilt-in 54?watt?hour lithium?polymer battery45W MagSafe 2 Power Adapter with cable management; MagSafe 2 power portHeight: 0.11-0.68 inch (0.3-1.7 cm)Width: 12.8 inches (32.5 cm)Depth: 8.94 inches (22.7 cm)Weight: 2.96 pounds (1.35 kg)3Intel HD Graphics 6000Dual display and video mirroring: Simultaneously supports full native resolution on the built-in display and up to 3840 by 2160 pixels on an external display, both at millions of colors.Thunderbolt digital video outputNative Mini DisplayPort outputDVI output using Mini DisplayPort to DVI Adapter (sold separately)VGA output using Mini DisplayPort to VGA Adapter (sold separately)Dual-link DVI output using Mini DisplayPort to Dual-Link DVI Adapter (sold separately)HDMI audio and video output using third-party Mini DisplayPort to HDMI Adapter (sold separately)720p FaceTime HD cameraTwo USB 3 ports (up to 5 Gbps)Thunderbolt 2 port (up to 20 Gbps)MagSafe 2 power portSDXC card slot3.5 mm headphone jackWi-Fi802.11ac Wi-Fi wireless networking; IEEE 802.11a/b/g/n compatibleBluetoothBluetooth 4.0 wireless technologyStereo speakersDual microphones3.5 mm headphone jackSupport for Apple iPhone headset with remote and microphoneFull-size backlit keyboard with 78 (U.S.) or 79 (ISO) keys, including 12 function keys and 4 arrow keys (inverted “T” arrangement) with ambient light sensorMulti-Touch trackpad for precise cursor control; supports inertial scrolling, pinch, rotate, swipe, three?finger swipe, four-finger swipe, tap, double-tap, and drag capabilitiesLine voltage: 100-240V ACFrequency: 50Hz to 60HzOperating temperature: 50° to 95° F (10° to 35° C)Storage temperature: -13° to 113° F (-25° to 45° C)Relative humidity: 0% to 90% noncondensingOperating altitude: tested up to 10,000 feetMaximum storage altitude: 15,000 feetMaximum shipping altitude: 35,000 feetDisplay13.3-inch (diagonal) LED-backlit glossy widescreen display with support for millions of colorsSupported resolutions: 1440 by 900 (native), 1280 by 800, 1152 by 720, and 1024 by 640 pixels at 16:10 aspect ratio and 1024 by 768 and 800 by 600 pixels at 4:3 aspect ratioStorage1500GBProcessor1.6GHz dual-core Intel Core i5 (Turbo Boost up to 2.7GHz) with 3MB shared L3 cacheMemory4GB 1600MHz LPDDR3 onboard memory (8GB maximum)Battery and Power2Up to 12 hours wireless webUp to 12 hours iTunes movie playbackUp to 30 days standby timeBuilt-in 54?watt?hour lithium?polymer battery45W MagSafe 2 Power Adapter with cable management; MagSafe 2 power portSize and WeightHeight:0.11-0.68 inch (0.3-1.7 cm)Width:12.8 inches (32.5 cm)Depth:8.94 inches (22.7 cm)Weight:2.96 pounds (1.35 kg)3Graphics and Video SupportIntel HD Graphics 6000Dual display and video mirroring: Simultaneously supports full native resolution on the built-in display and up to 3840 by 2160 pixels on an external display, both at millions of colors.Thunderbolt digital video outputNative Mini DisplayPort outputDVI output using Mini DisplayPort to DVI Adapter (sold separately)VGA output using Mini DisplayPort to VGA Adapter (sold separately)Dual-link DVI output using Mini DisplayPort to Dual-Link DVI Adapter (sold separately)HDMI audio and video output using third-party Mini DisplayPort to HDMI Adapter (sold separately)Camera720p FaceTime HD cameraConnections and ExpansionTwo USB 3 ports (up to 5 Gbps)Thunderbolt 2 port (up to 20 Gbps)MagSafe 2 power portSDXC card slot3.5 mm headphone jackWirelessWi-Fi802.11ac Wi-Fi wireless networking; IEEE 802.11a/b/g/n compatibleBluetoothBluetooth 4.0 wireless technologyAudioStereo speakersDual microphones3.5 mm headphone jackSupport for Apple iPhone headset with remote and microphoneKeyboard and TrackpadFull-size backlit keyboard with 78 (U.S.) or 79 (ISO) keys, including 12 function keys and 4 arrow keys (inverted “T” arrangement) with ambient light sensorMulti-Touch trackpad for precise cursor control; supports inertial scrolling, pinch, rotate, swipe, three?finger swipe, four-finger swipe, tap, double-tap, and drag capabilitiesElectrical and Operating RequirementsLine voltage: 100-240V ACFrequency: 50Hz to 60HzOperating temperature: 50° to 95° F (10° to 35° C)Storage temperature: -13° to 113° F (-25° to 45° C)Relative humidity: 0% to 90% noncondensingOperating altitude: tested up to 10,000 feetMaximum storage altitude: 15,000 feetMaximum shipping altitude: 35,000 feetOperating SystemmacOS SierramacOS is the operating system that powers everything you do on a Mac. macOS Sierra introduces Siri to Mac4 — along with new ways to enjoy your photos, shop more securely online, and work more seamlessly between devicesSpecifications of MacBook Pro (13-inch, Mid 2012) 4gb 500Gb with Charger Brand  No Brand SKU  365646141_PK-1818347122 CPU Manufacturer  Intel Camera Front (Megapixels)  2-3MP Software Offerings  Mac OS Touch Pad  Yes Input Output ports  USB 2.0 System Memory  4GB Graphic Card  Intel Battery Life  1-5 Hour Storage Capacity New  500GB Graphics memory  n/a Hard Disk (GB)  500GB CPU Speed (GHz)  1.66GHz Wireless Connectivity  WIFI + Bluetooth Operating System  Mac OS X condition  Refurbish Processor Type  Intel Core i5What’s in the boxMacBook Pro (13-inch, Mid 2012) 4gb 500Gb with Charger",https://static-01.daraz.pk/p/f5441e1b2226e465b4a9c48b1260d8c7.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/lenovo-thinkpad-x240-core-i5-4th-generation-8gb-ram-500gb-hdd-125inches-screen-free-laptop-bag-i363477868-s1814567420.html?search=1,Lenovo Thinkpad X240 - Core i5 4th Generation - 8GB RAM - 500GB HDD - 12.5inches Screen - FREE LAPTOP BAG,"Rs. 29,999","Brand                            IBM/Lenovo                                                        Series                            Lenovo. ThinkPad                                                        Model                            Thinkpad X240                                                        OS Version                            Windows 10                                                        Processor                            Core i5 4th Generation                                                        Processor Speed                            4300U Core i5 1.9GHz upto 2.9GHz                                                        Processor Cache                            3 MB                                                        Screen Size                            12.5 inch                                                        Screen Resolution                            1366 x 768 HD LED                                                        Ram                            8 GB                                                        Ram Type                            DDR3L                                                        Max Ram                            16 GB                                                        Hard Disk                            500GB Sata                                                        Graphics Card                            Intel Integrated Graphics                                                        Graphics Card Details                            Intel HD Graphics                                                        Graphics Card Memory                            System Shared                                                        Lan                            Yes                                                        Wifi                            Yes , N Series                                                        Webcam                            Yes, HD Cam                                                        Finger Print Reader                            NO                                        Backlit Keyboard                            NO                                        Spill Resistant                            Yes                                                        USB 3                            2 Ports                                                        VGA Port                            Yes                                                        HDMI                            Display Port                                        BrandIBM/LenovoSeriesLenovo. ThinkPadModelThinkpad X240OS VersionWindows 10ProcessorCore i5 4th GenerationProcessor Speed4300U Core i5 1.9GHz upto 2.9GHzProcessor Cache3 MBScreen Size12.5 inchScreen Resolution1366 x 768 HD LEDRam8 GBRam TypeDDR3LMax Ram16 GBHard Disk500GB SataGraphics CardIntel Integrated GraphicsGraphics Card DetailsIntel HD GraphicsGraphics Card MemorySystem SharedLanYesWifiYes , N SeriesWebcamYes, HD CamFinger Print ReaderNOBacklit KeyboardNOSpill ResistantYesUSB 32 PortsVGA PortYesHDMIDisplay PortSpecifications of Lenovo Thinkpad X240 - Core i5 4th Generation - 8GB RAM - 500GB HDD - 12.5inches Screen - FREE LAPTOP BAG Brand  Lenovo SKU  363477868_PK-1814567420 Display Size  Below 32 Inches Memory Type  hdd Graphics Memory  Intel Storage Speed  normal Battery Type  lithium No. of Battery Cells  3 Backlit Keyboard  YES No. of USB 2.0 Ports  1 No. of USB 3.0 Ports  1 Input Output ports  USB 2.0 No. of USB 3.1 Ports  1 AC Adapter  Yes No. of HDMI Ports  1 No. of VGA Ports  1 Graphic Card  Intel Card Reader  2-in-1 Dimensions  305.5 mm x 208.12 mm x 20.3 mm Processor  Intel Core i5 Hard Disk (GB)  500GB CPU Speed (GHz)  2-3GHz Operating System  Windows 10 Home Screen Resolution  HDWhat’s in the box{""name"":""packageContent"",""label"":""Pakistan"",""value"":0}",https://static-01.daraz.pk/p/e411c2109f45dd2a98bb090f48d35a2d.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/lenovo-chromebook-n23-laptop-celeron-4gb-ram-16gb-ssd-116-i430990538-s2055728582.html?search=1,"Lenovo Chromebook N23 Laptop | Celeron | 4GB RAM | 16GB SSD | 11.6""","Rs. 11,999","INTEL CELERON N3060 PROCESSOR1.6GHZ4GB RAM DDR3L16GB SSD EMMC11.6"" SCREEN DISPLAYCAMERA ROTATIONPLAYSTORE SUPPORTEDHDMI PORTORIGINAL CHARGER LENOVO N23 CHROMEBOOK LAPTOP :INTEL CELERON N3060 PROCESSOR
1.6GHZ4GB RAM DDR3L16GB SSD EMMC11.6"" SCREEN DISPLAYCAMERA ROTATIONPLAYSTORE SUPPORTEDHDMI PORT1-5 hour backup ORIGINAL CHARGER Specifications of Lenovo Chromebook N23 Laptop | Celeron | 4GB RAM | 16GB SSD | 11.6"" Brand  Lenovo SKU  430990538_PK-2055728582 Display Size  Below 32 Inches Memory Type  4GB RAM DDR3L Graphics Memory  Intel Storage Speed  16GB SSD EMMC Battery Type  3-4 hour No. of Battery Cells  3-cell lithium ion Backlit Keyboard  No No. of USB 2.0 Ports  NULL No. of USB 3.0 Ports  2 Input Output ports  Audio ports No. of USB 3.1 Ports  NULL AC Adapter  Yes No. of HDMI Ports  1 No. of VGA Ports  NULL Graphic Card  Intel Card Reader  2-in-1 Dimensions  N/A Processor  Intel Celeron Hard Disk (GB)  16 CPU Speed (GHz)  1.60GHz Operating System  Chrome OS Screen Resolution  1366x768What’s in the box1 x Lenovo N23 CHROMEBOOK with charger",https://static-01.daraz.pk/p/72db2c178500797ec5a037e4032f5dcb.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-3180-hd-laptop-notebook-educational-pc-intel-pentium-n4200-quad-core-4gb-ram-128gb-solid-state-ssd-camera-hdmi-wifi-bluetooth-windows-10-i422501825-s1998955911.html?search=1,"Daraz Like New Laptops - Dell Latitude 3180 HD Laptop Notebook Educational PC (Intel Pentium N4200 Quad Core, 4GB Ram, 128GB Solid State SSD, Camera, HDMI, WiFi, Bluetooth) Windows 10","Rs. 23,999","Brand - Dell Model - Dell Latitude 3180Intel Celeron N3350 (6W, 2M cache, up to 2.4 GHz) Processor4GB 1600MHz LPDDR3-SDRAM - 128GB SATA Solid State Drive11.6"" HD WLED-backlight Display (1366x768) + Bluetooth 4.0 and Wi-Fi ConnectivityMicrosoft Windows 10 Professional (64-Bit)6 Months Warranty (T&C apply)Daraz Like New products are in Good Condition. They feel like new.Fully functional with all features working, with minimal scratches, minor usage but no damage.A preinstalled operating systemProduct will be in Daraz Like New Original PackagingWarranty is void in the event of improper use, negligence and forceful damage by the customer.Warranty means repair or replacement warranty.Any issues related to windows/ Operating systems and drivers must be claimed through warranty.Proof of Purchase must be require for warranty claim.Warranty does not cover burned, broken deformed, water damage, sound distortion.No display / screen, touch, keyboard & buttons warranty.Warranty will be void if security sticker / seals are removed.Battery Backup: 1.5 hours (90 minutes) battery backupCharger may not be original but compatibleDell Latitude 3180 SummaryDell Latitude 3180 is a Windows 10 laptop with a 11.60-inch display. It is powered by a ProcessorIntel Pentium N4200 4 x 1.1 - 2.5 GHz, Apollo Lake and it comes with 4GB of RAM. The Dell Latitude 3180 packs 128GB of HDD storage.it comes with HDMI Port ports.Dell Latitude 3180 Full SpecificationsGeneralBrandDellModelLatitude 3180
Model Number3180SeriesLatitudeColoursBlackOperating systemWindows 10Battery Life (up to hours)4DisplaySize11.60-inchProcessorProcessorIntel Intel Pentium N4200Base Clock Speed1.1 GHz - 2.5 GHzMemoryRAM4GBStorageHard diskNoSSD128GBInputsInternal MicYesFinger Print SensorNoPorts and slotsHDMI PortStandard
Specifications of Daraz Like New Laptops - Dell Latitude 3180 HD Laptop Notebook Educational PC (Intel Pentium N4200 Quad Core, 4GB Ram, 128GB Solid State SSD, Camera, HDMI, WiFi, Bluetooth) Windows 10 Brand  Dell SKU  422501825_PK-1998955911 Generation  6th Memory Type  4 GB RAM Graphics Memory  Intel Storage Speed  128 GB ROM Warranty Policy EN  6 Months Software & Service + 45 Days Battery WarrantyWhat’s in the boxLaptop, Charger & Warranty Card",https://static-01.daraz.pk/p/45911e1b823cd6dbc73786d9bdb78905.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/dell-chromebook-3180-4gb-ram-16gb-ssd-free-laptop-bag-daraz-like-new-laptops-i372058059-s1841214709.html?search=1,,,,,
https://www.daraz.pk/products/lenovo-n23-chromebook-celeron-processor-4gb-ram-16gb-ssd-116-screen-i431018063-s2055836199.html?search=1,,,,,
https://www.daraz.pk/products/apple-macbook-pro-2012-500gb-storage-8gb-ram-25ghz-dual-core-core-i5-mid-2012-133-inch-led-display-dual-operating-system-macos-windows-10-silver-daraz-like-new-laptops-i351100703-s1782734126.html?search=1,,,,,
https://www.daraz.pk/products/acer-chromebook-11-c740-celeron-5th-gen-pro-4gb-ram-ddr3l-16gb-ssd-m2-116-screen-i430699483-s2054213022.html?search=1,,,,,
https://www.daraz.pk/products/i5-13-2015-8gb-128gb-i369903963-s1863143859.html?search=1,"MacBook Air i5  (13-inch, Early 2015) 8gb 128gb","Rs. 73,000","13.3-inch (diagonal) LED-backlit glossy widescreen display with support for millions of colorsSupported resolutions: 1440 by 900 (native), 1280 by 800, 1152 by 720, and 1024 by 640 pixels at 16:10 aspect ratio and 1024 by 768 and 800 by 600 pixels at 4:3 aspect ratio128GB128GB PCIe-based flash storage 1.6GHz dual-core Intel Core i5 (Turbo Boost up to 2.7GHz) with 3MB shared L3 cache8GB of 1600MHz LPDDR3 onboard memory (8GB maximum)Display13.3-inch (diagonal) LED-backlit glossy widescreen display with support for millions of colorsSupported resolutions: 1440 by 900 (native), 1280 by 800, 1152 by 720, and 1024 by 640 pixels at 16:10 aspect ratio and 1024 by 768 and 800 by 600 pixels at 4:3 aspect ratioStorage1128GB128GB PCIe-based flash storageProcessor1.6GHz dual-core Intel Core i5 (Turbo Boost up to 2.7GHz) with 3MB shared L3 cacheMemory8GB of 1600MHz LPDDR3 onboard memory (8GB maximum)Battery and Power2Up to 12 hours wireless webUp to 12 hours iTunes movie playbackUp to 30 days standby timeBuilt-in 54?watt?hour lithium?polymer battery45W MagSafe 2 Power Adapter with cable management; MagSafe 2 power portSize and WeightHeight:0.11-0.68 inch (0.3-1.7 cm)Width:12.8 inches (32.5 cm)Depth:8.94 inches (22.7 cm)Weight:2.96 pounds (1.35 kg)3Graphics and Video SupportIntel HD Graphics 6000Dual display and video mirroring: Simultaneously supports full native resolution on the built-in display and up to 3840 by 2160 pixels on an external display, both at millions of colors.Thunderbolt digital video outputNative Mini DisplayPort outputDVI output using Mini DisplayPort to DVI Adapter (sold separately)VGA output using Mini DisplayPort to VGA Adapter (sold separately)Dual-link DVI output using Mini DisplayPort to Dual-Link DVI Adapter (sold separately)HDMI audio and video output using third-party Mini DisplayPort to HDMI Adapter (sold separately)Camera720p FaceTime HD cameraConnections and ExpansionTwo USB 3 ports (up to 5 Gbps)Thunderbolt 2 port (up to 20 Gbps)MagSafe 2 power portSDXC card slot3.5 mm headphone jackWirelessWi-Fi802.11ac Wi-Fi wireless networking; IEEE 802.11a/b/g/n compatibleBluetoothBluetooth 4.0 wireless technologyAudioStereo speakersDual microphones3.5 mm headphone jackSupport for Apple iPhone headset with remote and microphoneKeyboard and TrackpadFull-size backlit keyboard with 78 (U.S.) or 79 (ISO) keys, including 12 function keys and 4 arrow keys (inverted “T” arrangement) with ambient light sensorMulti-Touch trackpad for precise cursor control; supports inertial scrolling, pinch, rotate, swipe, three?finger swipe, four-finger swipe, tap, double-tap, and drag capabilitiesElectrical and Operating RequirementsLine voltage: 100-240V ACFrequency: 50Hz to 60HzOperating temperature: 50° to 95° F (10° to 35° C)Storage temperature: -13° to 113° F (-25° to 45° C)Relative humidity: 0% to 90% noncondensingOperating altitude: tested up to 10,000 feetMaximum storage altitude: 15,000 feetMaximum shipping altitude: 35,000 feetOperating SystemmacOS SierramacOS is the operating system that powers everything you do on a Mac. macOS Sierra introduces Siri to Mac4 — along with new ways to enjoy your photos, shop more securely online, and work more seamlessly between devices.Features include:VoiceOverReduce MotionClosed CaptionsZoomSiri and DictationText to SpeechIncrease ContrastSwitch ControlBuilt-in Apps5PhotosiMovieGarageBandPagesNumbersKeynoteSafariMailFaceTimeMessagesMapsNotesCalendarContactsRemindersiTunesiBooksApp StoreSpecifications of MacBook Air i5  (13-inch, Early 2015) 8gb 128gb Brand  No Brand SKU  369903963_PK-1863143859 CPU Manufacturer  Intel Core i5 Camera Front (Megapixels)  2-3MP Software Offerings  Mac OS Touch Pad  Yes Input Output ports  USB 3.0 System Memory  8GB Graphic Card  Intel Battery Life  1-5 Hour Storage Capacity New  128GB Graphics memory  n/a Hard Disk (GB)  128GB CPU Speed (GHz)  1.60GHz Wireless Connectivity  WIFI + Bluetooth Operating System  Mac OS X condition  Refurbish Processor Type  Intel Graphics Memory  HDWhat’s in the boxMacBook Air i5  (13-inch, Early 2015) 8gb 128gb",https://static-01.daraz.pk/p/f02d90a07e076ac2eb1b2d78edac2406.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/hp-820-g3-6th-i5-8gb-ddr4-256gb-ssd-i257192748-s1474080023.html?search=1,Hp Elitebook 820 G3 - Core i5 6th Generation - 8GB DDR4 RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG,"Rs. 47,999","DetailsBrandHPSeriesHP. EliteBookModelElitebook 820 G3OS VersionWindows 10 ProProcessorCore i5 6th GenerationProcessor Speed6200U Core i5 2.3GHz upto 2.8GHzProcessor Cache3 MBRam4 GBRam TypeDDR4Max Ram32GBSSD256GB Hard Disk0Screen Size12.5 inchScreen Resolution1366 x 768 HD LEDGraphics CardIntegrated GraphicsGraphics Card DetailsIntel HD 520Graphics Card MemorySystem SharedBluetoothYesLanYesWifiYesHDMIDisplay PortVGA PortYesWebcamYes, HD CamUSB 32 PortsUSB Type C1 PortDetailsBrandHPSeriesHP. EliteBookModelElitebook 820 G3OS VersionWindows 10 ProProcessorCore i5 6th GenerationProcessor Speed6200U Core i5 2.3GHz upto 2.8GHzProcessor Cache3 MBRam4 GBRam TypeDDR4Max Ram32GBSSD256GB Hard Disk0Screen Size12.5 inchScreen Resolution1366 x 768 HD LEDGraphics CardIntegrated GraphicsGraphics Card DetailsIntel HD 520Graphics Card MemorySystem Shared
BluetoothYesLanYesWifiYesHDMIDisplay PortVGA PortYesWebcamYes, HD CamUSB 32 PortsUSB Type C1 PortSpecifications of Hp Elitebook 820 G3 - Core i5 6th Generation - 8GB DDR4 RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG Brand  HP SKU  257192748_PK-1474080023 Display Size  Below 32 Inches Memory Type  SSD Graphics Memory  2gb intel shared Storage Speed  GOOD Battery Type  lithium No. of Battery Cells  3 Backlit Keyboard  No No. of USB 2.0 Ports  1 No. of USB 3.0 Ports  1 Input Output ports  USB 2.0 No. of USB 3.1 Ports  1 AC Adapter  Yes No. of HDMI Ports  1 No. of VGA Ports  1 Graphic Card  Intel Card Reader  2-in-1 Dimensions  338.00 x 237.00 x 18.90 Processor  Intel Core i5 Hard Disk (GB)  256GB CPU Speed (GHz)  2-3GHz Operating System  Windows Screen Resolution  HDWhat’s in the boxHp Elitebook 820 G3 - Core i5 6th Generation - 8GB DDR4 RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG",https://static-01.daraz.pk/p/69ad9f8e6c700c659783e9c7abfa6458.png_750x750.jpg_.webp,
